Class,Filename,CrossComp-ID,Composer,Performer,Album,Artist_filter_no,Instrumentation
06_haydn,CrossComp-0543_06_haydn_string_quartet_in_e_major_op.54_no.3_largo_cantabile.mp3,CrossComp-0543,Haydn; Franz Joseph,Kodaly Quartet,HAYDN: String Quartets Op. 54; Nos. 1- 4,9,ensemble; violin; viola; cello
06_haydn,CrossComp-0544_06_haydn_string_quartet_in_e_major_op.54_no.3_menuetto_allegretto.mp3,CrossComp-0544,Haydn; Franz Joseph,Kodaly Quartet,HAYDN: String Quartets Op. 54; Nos. 1- 4,9,ensemble; violin; viola; cello
06_haydn,CrossComp-0545_06_haydn_string_quartet_in_g_major_op.54_no.2_allegretto.mp3,CrossComp-0545,Haydn; Franz Joseph,Kodaly Quartet,HAYDN: String Quartets Op. 54; Nos. 1- 5,9,ensemble; violin; viola; cello
06_haydn,CrossComp-0546_06_haydn_string_quartet_in_g_major_op.54_no.2_allegro_con_brio.mp3,CrossComp-0546,Haydn; Franz Joseph,Kodaly Quartet,HAYDN: String Quartets Op. 54; Nos. 1- 5,9,ensemble; violin; viola; cello
06_haydn,CrossComp-0547_06_haydn_string_quartet_in_g_major_op.54_no.2_finale_presto.mp3,CrossComp-0547,Haydn; Franz Joseph,Kodaly Quartet,HAYDN: String Quartets Op. 54; Nos. 1- 5,9,ensemble; violin; viola; cello
06_haydn,CrossComp-0548_06_haydn_string_quartet_in_g_major_op.54_no.2_menuetto_allegretto.mp3,CrossComp-0548,Haydn; Franz Joseph,Kodaly Quartet,HAYDN: String Quartets Op. 54; Nos. 1- 5,9,ensemble; violin; viola; cello
06_haydn,CrossComp-0549_06_haydn_sonata_9_in_d_major_menuet.mp3,CrossComp-0549,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0550_06_haydn_sonata_10_in_c_major_menuet.mp3,CrossComp-0550,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0551_06_haydn_sonata_8_in_a_major_menuet.mp3,CrossComp-0551,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0552_06_haydn_sonata_6_in_c_major_moderato.mp3,CrossComp-0552,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0553_06_haydn_sonata_1_in_g_major_andante.mp3,CrossComp-0553,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0554_06_haydn_sonata_8_in_a_major_allegro.mp3,CrossComp-0554,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0555_06_haydn_sonata_5_in_g_major_menuet.mp3,CrossComp-0555,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0556_06_haydn_sonata_7_in_d_major_finale_allegro.mp3,CrossComp-0556,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0557_06_haydn_sonata_6_in_c_major_finale_presto.mp3,CrossComp-0557,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0558_06_haydn_sonata_2_in_c_major_allegro_moderato.mp3,CrossComp-0558,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0559_06_haydn_sonata_2_in_c_major_menuet.mp3,CrossComp-0559,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0560_06_haydn_sonata_3_in_f_major_menuet.mp3,CrossComp-0560,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0561_06_haydn_sonata_10_in_c_major_adagio.mp3,CrossComp-0561,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0562_06_haydn_sonata_3_in_f_major_allegro.mp3,CrossComp-0562,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0563_06_haydn_sonata_10_in_c_major_allegro.mp3,CrossComp-0563,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0564_06_haydn_sonata_4_in_g_major_finale_presto.mp3,CrossComp-0564,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0565_06_haydn_sonata_9_in_d_major_moderato.mp3,CrossComp-0565,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0566_06_haydn_sonata_1_in_g_major_allegro.mp3,CrossComp-0566,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0567_06_haydn_sonata_7_in_d_major_menuet.mp3,CrossComp-0567,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0568_06_haydn_sonata_1_in_g_major_menuet.mp3,CrossComp-0568,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0569_06_haydn_sonata_4_in_g_major_menuetto.mp3,CrossComp-0569,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0570_06_haydn_sonata_4_in_g_major_allegro.mp3,CrossComp-0570,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0571_06_haydn_sonata_6_in_c_major_menuet.mp3,CrossComp-0571,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0572_06_haydn_sonata_3_in_f_major_scherzo.mp3,CrossComp-0572,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0573_06_haydn_sonata_8_in_a_major_presto.mp3,CrossComp-0573,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0574_06_haydn_sonata_2_in_c_major_finale_allegro.mp3,CrossComp-0574,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0575_06_haydn_sonata_7_in_d_major_tema_moderato_with_variations.mp3,CrossComp-0575,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0576_06_haydn_sonata_5_in_g_major_presto.mp3,CrossComp-0576,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0577_06_haydn_sonata_5_in_g_major_andante.mp3,CrossComp-0577,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 1-10,3,piano
06_haydn,CrossComp-0578_06_haydn_sonata_no._14_in_c_majormenuet.mp3,CrossComp-0578,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0579_06_haydn_sonata_no._16_in_d_majorallegro_moderato.mp3,CrossComp-0579,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0580_06_haydn_sonata_no._11_in_b_flat_majorlargo.mp3,CrossComp-0580,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0581_06_haydn_sonata_no._18_in_e_flat_majormenuetto.mp3,CrossComp-0581,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0582_06_haydn_sonata_no._15_in_e_majorfinale_presto.mp3,CrossComp-0582,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0583_06_haydn_sonata_no._15_in_e_majormoderato.mp3,CrossComp-0583,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0584_06_haydn_sonata_no._16_in_d_majormenuet.mp3,CrossComp-0584,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0585_06_haydn_sonata_no._12_in_a_majormenuet.mp3,CrossComp-0585,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0586_06_haydn_sonata_no._13_in_g_majorfinale_allegro_molto.mp3,CrossComp-0586,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0587_06_haydn_sonata_no._13_in_g_majoradagio.mp3,CrossComp-0587,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0588_06_haydn_sonata_no._18_in_e_flat_majorallegro.mp3,CrossComp-0588,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0589_06_haydn_sonata_no._14_in_c_majorandante.mp3,CrossComp-0589,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0590_06_haydn_sonata_no._16_in_d_majorfinale_allegro.mp3,CrossComp-0590,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0591_06_haydn_sonata_no._12_in_a_majorfinale_allegro.mp3,CrossComp-0591,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0592_06_haydn_sonata_no._15_in_e_majormenuet.mp3,CrossComp-0592,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0593_06_haydn_sonata_no._12_in_a_majorandante.mp3,CrossComp-0593,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0594_06_haydn_sonata_no._11_in_b_flat_majormoderato.mp3,CrossComp-0594,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0595_06_haydn_sonata_no._14_in_c_majorallegretto.mp3,CrossComp-0595,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0596_06_haydn_sonata_no._13_in_g_majorminuet.mp3,CrossComp-0596,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0597_06_haydn_sonata_no._11_in_b_flat_majormenuet.mp3,CrossComp-0597,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0598_06_haydn_sonata_no._13_in_g_majorallegro.mp3,CrossComp-0598,Haydn; Franz Joseph,Jando,HAYDN: Piano Sonatas Nos. 11-16 and 18,3,piano
06_haydn,CrossComp-0599_06_haydn_symphony_no.86_in_d__finale_allegro_con_spirito.mp3,CrossComp-0599,Haydn; Franz Joseph,Nicolaus Esterhazy Sinfonia; Drahos,HAYDN: Symphonies; Vol. 11 (Nos. 53;86;87),11,orchestra
06_haydn,CrossComp-0600_06_haydn_symphony_no.86_in_d__capriccio_largo.mp3,CrossComp-0600,Haydn; Franz Joseph,Nicolaus Esterhazy Sinfonia; Drahos,HAYDN: Symphonies; Vol. 11 (Nos. 53;86;87),11,orchestra
07_mendelssohn,CrossComp-0601_07_mendelssohn_violin_concerto_in_e_minor_op._64__allegro_molto_appasionato.mp3,CrossComp-0601,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Jean; Nishizaki,MENDELSSOHN: Violin Concerto in E Minor / TCHAIKOVSKY: Violin Concerto in D Major,36,orchestra; violin
07_mendelssohn,CrossComp-0602_07_mendelssohn_violin_concerto_in_e_minor_op._64__allegretto_non_troppo__allegro_molto_vivace.mp3,CrossComp-0602,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Jean; Nishizaki,MENDELSSOHN: Violin Concerto in E Minor / TCHAIKOVSKY: Violin Concerto in D Major,36,orchestra; violin
07_mendelssohn,CrossComp-0603_07_mendelssohn_violin_concerto_in_e_minor_op._64__andante__allegro_non_troppo.mp3,CrossComp-0603,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Jean; Nishizaki,MENDELSSOHN: Violin Concerto in E Minor / TCHAIKOVSKY: Violin Concerto in D Major,36,orchestra; violin
07_mendelssohn,CrossComp-0604_07_mendelssohn_song_without_words_op._85_no._2_mendelssohn.mp3,CrossComp-0604,Mendelssohn; Felix,Garcia,Romantic Guitar Favourites,37,guitar
07_mendelssohn,CrossComp-0605_07_mendelssohn_song_without_words_op._19_no.4_mendelssohn.mp3,CrossComp-0605,Mendelssohn; Felix,Garcia,Romantic Guitar Favourites,37,guitar
07_mendelssohn,CrossComp-0606_07_mendelssohn_song_without_words_op._62_no._4_mendelssohn.mp3,CrossComp-0606,Mendelssohn; Felix,Garcia,Romantic Guitar Favourites,37,guitar
07_mendelssohn,CrossComp-0607_07_mendelssohn_song_without_words_op._53_no._4_mendelssohn.mp3,CrossComp-0607,Mendelssohn; Felix,Garcia,Romantic Guitar Favourites,37,guitar
07_mendelssohn,CrossComp-0608_07_mendelssohn_venetian_boat_song_ii_song_without_words_op._30_no._6_mendelssohn.mp3,CrossComp-0608,Mendelssohn; Felix,Garcia,Romantic Guitar Favourites,37,guitar
07_mendelssohn,CrossComp-0609_07_mendelssohn_venetian_boat_song_i_song_without_words_op._19_no._6_mendelssohn.mp3,CrossComp-0609,Mendelssohn; Felix,Garcia,Romantic Guitar Favourites,37,guitar
07_mendelssohn,CrossComp-0610_07_mendelssohn_allegro_vivace.mp3,CrossComp-0610,Mendelssohn; Felix,Ireland National Symphony Orchestra; Seifried,MEDELSSOHN: Symphonies Nos. 1 and 5,38,orchestra
07_mendelssohn,CrossComp-0611_07_mendelssohn_menuetto_allegro_molto.mp3,CrossComp-0611,Mendelssohn; Felix,Ireland National Symphony Orchestra; Seifried,MEDELSSOHN: Symphonies Nos. 1 and 5,38,orchestra
07_mendelssohn,CrossComp-0612_07_mendelssohn_symphny_no._5_in_d_major_reformation_andante__allegro_con_fuoco.mp3,CrossComp-0612,Mendelssohn; Felix,Ireland National Symphony Orchestra; Seifried,MEDELSSOHN: Symphonies Nos. 1 and 5,38,orchestra
07_mendelssohn,CrossComp-0613_07_mendelssohn_symphony_no._1_in_c_minor_op._11_allegro_di_molto.mp3,CrossComp-0613,Mendelssohn; Felix,Ireland National Symphony Orchestra; Seifried,MEDELSSOHN: Symphonies Nos. 1 and 5,38,orchestra
07_mendelssohn,CrossComp-0614_07_mendelssohn_andante.mp3,CrossComp-0614,Mendelssohn; Felix,Ireland National Symphony Orchestra; Seifried,MEDELSSOHN: Symphonies Nos. 1 and 5,38,orchestra
07_mendelssohn,CrossComp-0615_07_mendelssohn_andante_choral__allegro_vivace.mp3,CrossComp-0615,Mendelssohn; Felix,Ireland National Symphony Orchestra; Seifried,MEDELSSOHN: Symphonies Nos. 1 and 5,38,orchestra
07_mendelssohn,CrossComp-0616_07_mendelssohn_allegro_con_fuoco.mp3,CrossComp-0616,Mendelssohn; Felix,Ireland National Symphony Orchestra; Seifried,MEDELSSOHN: Symphonies Nos. 1 and 5,38,orchestra
07_mendelssohn,CrossComp-0617_07_mendelssohn_allegro_vivacissimo.mp3,CrossComp-0617,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Symphonies Nos. 3; Scottish and 4; Italian,39,orchestra
07_mendelssohn,CrossComp-0618_07_mendelssohn_andante_con_moto.mp3,CrossComp-0618,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Symphonies Nos. 3; Scottish and 4; Italian,39,orchestra
07_mendelssohn,CrossComp-0619_07_mendelssohn_adagio.mp3,CrossComp-0619,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Symphonies Nos. 3; Scottish and 4; Italian,39,orchestra
07_mendelssohn,CrossComp-0620_07_mendelssohn_con_moto_moderato.mp3,CrossComp-0620,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Symphonies Nos. 3; Scottish and 4; Italian,39,orchestra
07_mendelssohn,CrossComp-0621_07_mendelssohn_vivace_non_troppo.mp3,CrossComp-0621,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Symphonies Nos. 3; Scottish and 4; Italian,39,orchestra
07_mendelssohn,CrossComp-0622_07_mendelssohn_symphony_no._4_in_a_major_op._90_italian_allegro_vivace.mp3,CrossComp-0622,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Symphonies Nos. 3; Scottish and 4; Italian,39,orchestra
07_mendelssohn,CrossComp-0623_07_mendelssohn_symphony_no._3_in_a_minor_op._56_scottish_andante_con_moto.mp3,CrossComp-0623,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Symphonies Nos. 3; Scottish and 4; Italian,39,orchestra
07_mendelssohn,CrossComp-0624_07_mendelssohn_saltarello_presto.mp3,CrossComp-0624,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Symphonies Nos. 3; Scottish and 4; Italian,39,orchestra
07_mendelssohn,CrossComp-0625_07_mendelssohn_overture_ruy_blas_op._95.mp3,CrossComp-0625,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Midsummer Nights Dream (A) / Overtures,39,orchestra
07_mendelssohn,CrossComp-0626_07_mendelssohn_notturno_op._61_no._3__incidental_music_to_a_midsummer_nights_dream..mp3,CrossComp-0626,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Midsummer Nights Dream (A) / Overtures,39,orchestra
07_mendelssohn,CrossComp-0627_07_mendelssohn_overture_die_hebriden_fingals_cave_op._26.mp3,CrossComp-0627,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Midsummer Nights Dream (A) / Overtures,39,orchestra
07_mendelssohn,CrossComp-0628_07_mendelssohn_overture_meeresstille_und_glkliche_fahrt_calm_sea_and_prosperous_voyage_op._27.mp3,CrossComp-0628,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Midsummer Nights Dream (A) / Overtures,39,orchestra
07_mendelssohn,CrossComp-0629_07_mendelssohn_wedding_march_op._61_no._4__incidental_music_to_a_midsummer_nights_dream..mp3,CrossComp-0629,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Midsummer Nights Dream (A) / Overtures,39,orchestra
07_mendelssohn,CrossComp-0630_07_mendelssohn_overture_op._21__incidental_music_to_a_midsummer_nights_dream..mp3,CrossComp-0630,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Midsummer Nights Dream (A) / Overtures,39,orchestra
07_mendelssohn,CrossComp-0631_07_mendelssohn_intermezzo_op._61_no._2__incidental_music_to_a_midsummer_nights_dream..mp3,CrossComp-0631,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Midsummer Nights Dream (A) / Overtures,39,orchestra
07_mendelssohn,CrossComp-0632_07_mendelssohn_scherzo_op._61_no._1__incidental_music_to_a_midsummer_nights_dream..mp3,CrossComp-0632,Mendelssohn; Felix,Slovak Philharmonic Orchestra; Bramall; Dohnanyi,MENDELSSOHN: Midsummer Nights Dream (A) / Overtures,39,orchestra
07_mendelssohn,CrossComp-0633_07_mendelssohn_perpetuum_mibile_in_c_op.119.mp3,CrossComp-0633,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0634_07_mendelssohn_prelude_and_fugue_op.356_i._prelude_no.6.mp3,CrossComp-0634,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0635_07_mendelssohn_prelude_and_fugue_op.351_i._prelude_no.1.mp3,CrossComp-0635,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0636_07_mendelssohn_prelude_and_fugue_op.353_i._prelude_no.3.mp3,CrossComp-0636,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0637_07_mendelssohn_ii._fugue_no.6.mp3,CrossComp-0637,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0638_07_mendelssohn_ii._fugue_no.1.mp3,CrossComp-0638,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0639_07_mendelssohn_prelude_and_fugue_op.354_i._prelude_no.4.mp3,CrossComp-0639,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0640_07_mendelssohn_iii._no.3.mp3,CrossComp-0640,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0641_07_mendelssohn_prelude_and_fugue_op.352_i._prelude_no.2.mp3,CrossComp-0641,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0642_07_mendelssohn_ii._fugue_no.2.mp3,CrossComp-0642,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0643_07_mendelssohn_prelude_and_fugue_op.355_i._prelude_no.5.mp3,CrossComp-0643,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0644_07_mendelssohn_ii._fugue_no.5.mp3,CrossComp-0644,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0645_07_mendelssohn_ii._no.2.mp3,CrossComp-0645,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0646_07_mendelssohn_three_caprices_op.33_i._no.1.mp3,CrossComp-0646,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0647_07_mendelssohn_ii._fugue_no.4.mp3,CrossComp-0647,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0648_07_mendelssohn_ii._fugue_no.3.mp3,CrossComp-0648,Mendelssohn; Felix,Frith,MENDELSSOHN: 6 Preludes and Fugues;Op.35 / 3 Caprices; Op.37,40,piano
07_mendelssohn,CrossComp-0649_07_mendelssohn_concerto_for_flute_and_strings_orchestra_in_d_minorallegro_molto.mp3,CrossComp-0649,Mendelssohn; Felix,Wallonie Royal Chamber Orchestra; Chamberlan; Devos; Grauwels,MENDELSSOHN: Flute Concerto in D Minor / Flute Sonatas,41,ensemble; orchestra; flute; piano
07_mendelssohn,CrossComp-0650_07_mendelssohn_concerto_for_flute_and_strings_orchestra_in_d_minorallegro.mp3,CrossComp-0650,Mendelssohn; Felix,Wallonie Royal Chamber Orchestra; Chamberlan; Devos; Grauwels,MENDELSSOHN: Flute Concerto in D Minor / Flute Sonatas,41,ensemble; orchestra; flute; piano
07_mendelssohn,CrossComp-0651_07_mendelssohn_sonata_for_flute_and_piano_in_f_minor_op._4poco_adagio.mp3,CrossComp-0651,Mendelssohn; Felix,Wallonie Royal Chamber Orchestra; Chamberlan; Devos; Grauwels,MENDELSSOHN: Flute Concerto in D Minor / Flute Sonatas,41,ensemble; orchestra; flute; piano
07_mendelssohn,CrossComp-0652_07_mendelssohn_sonata_for_flute_and_piano_in_f_majorallegro_vivace.mp3,CrossComp-0652,Mendelssohn; Felix,Wallonie Royal Chamber Orchestra; Chamberlan; Devos; Grauwels,MENDELSSOHN: Flute Concerto in D Minor / Flute Sonatas,41,ensemble; orchestra; flute; piano
07_mendelssohn,CrossComp-0653_07_mendelssohn_sonata_for_flute_and_piano_in_f_minor_op._4allegro_agitato.mp3,CrossComp-0653,Mendelssohn; Felix,Wallonie Royal Chamber Orchestra; Chamberlan; Devos; Grauwels,MENDELSSOHN: Flute Concerto in D Minor / Flute Sonatas,41,ensemble; orchestra; flute; piano
07_mendelssohn,CrossComp-0654_07_mendelssohn_sonata_for_flute_and_piano_in_f_majorassai_vivace.mp3,CrossComp-0654,Mendelssohn; Felix,Wallonie Royal Chamber Orchestra; Chamberlan; Devos; Grauwels,MENDELSSOHN: Flute Concerto in D Minor / Flute Sonatas,41,ensemble; orchestra; flute; piano
07_mendelssohn,CrossComp-0655_07_mendelssohn_concerto_for_flute_and_strings_orchestra_in_d_minorandante.mp3,CrossComp-0655,Mendelssohn; Felix,Wallonie Royal Chamber Orchestra; Chamberlan; Devos; Grauwels,MENDELSSOHN: Flute Concerto in D Minor / Flute Sonatas,41,ensemble; orchestra; flute; piano
07_mendelssohn,CrossComp-0656_07_mendelssohn_sonata_for_flute_and_piano_in_f_majoradagio.mp3,CrossComp-0656,Mendelssohn; Felix,Wallonie Royal Chamber Orchestra; Chamberlan; Devos; Grauwels,MENDELSSOHN: Flute Concerto in D Minor / Flute Sonatas,41,ensemble; orchestra; flute; piano
07_mendelssohn,CrossComp-0657_07_mendelssohn_sonata_for_flute_and_piano_in_f_minor_op._4adagio.mp3,CrossComp-0657,Mendelssohn; Felix,Wallonie Royal Chamber Orchestra; Chamberlan; Devos; Grauwels,MENDELSSOHN: Flute Concerto in D Minor / Flute Sonatas,41,ensemble; orchestra; flute; piano
07_mendelssohn,CrossComp-0658_07_mendelssohn_adagio_e_grave__allegro.mp3,CrossComp-0658,Mendelssohn; Felix,Northern Chamber Orchestra; Ward,MENDELSSOHN: String Symphonies; Vol. 2,42,orchestra
07_mendelssohn,CrossComp-0659_07_mendelssohn_scherzo_and_trio_la_suisse.mp3,CrossComp-0659,Mendelssohn; Felix,Northern Chamber Orchestra; Ward,MENDELSSOHN: String Symphonies; Vol. 2,42,orchestra
07_mendelssohn,CrossComp-0660_07_mendelssohn_allegro_molto.mp3,CrossComp-0660,Mendelssohn; Felix,Northern Chamber Orchestra; Ward,MENDELSSOHN: String Symphonies; Vol. 2,42,orchestra
